,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label
249,10069489,2017-01-25,48468353,49950000,CA,0.0351,1.34,0.787,wells_fargo_bank,0.0,1481647,0.0
250,10102892,2017-01-25,48400000,48400000,GA,0.0429,1.28,0.781,midland_loan_services,0.0,0,0.0
251,304611005,2017-01-25,48400000,48400000,UT,0.0354,2.07,0.7,wells_fargo_bank,0.0,0,0.0
252,10096997,2017-01-25,48375000,48375000,NC,0.026937,1.65,0.75,keybank,0.0,0,0.0
253,820100464,2017-01-25,48226000,48226000,CA,0.0491,1.696,0.65,keybank,0.0,0,0.0
254,10081424,2017-01-25,48148695,49680000,UT,0.0358,1.29,0.8,midland_loan_services,0.0,1531305,0.0
255,10073056,2017-01-25,48107670,51765000,TX,0.0283,1.63,0.683,cwcapital,0.0,3657330,0.0
256,10102893,2017-01-25,48095000,48095000,CA,0.0404,1.25,0.701,midland_loan_services,0.0,0,0.0
257,10098000,2017-01-25,48028000,48028000,MD,0.0357,1.26,0.731,wells_fargo_bank,0.0,0,0.0
258,10074216,2017-01-25,48000000,48000000,RI,0.035,2.71,0.592,wells_fargo_bank,0.0,0,0.0
259,30305786,2017-01-25,47840692,49744000,VA,0.029237,1.53,0.711,"berkeley_point_capital,_llc",0.0,1903308,0.0
260,10073965,2017-01-25,47829306,49995000,MD,0.0366,1.36,0.717,wells_fargo_bank,0.0,2165694,0.0
261,30304094,2017-01-25,47797824,49950000,NJ,0.0369,1.28,0.694,midland_loan_services,0.0,2152176,0.0
262,10074266,2017-01-25,47748718,48400000,IL,0.0365,1.25,0.782,wells_fargo_bank,0.0,651282,0.0
263,818100004,2017-01-25,47734449,50520000,FL,0.0412,1.298,0.789,cwcapital,0.0,2785551,0.0
264,10096473,2017-01-25,47646000,47646000,MD,0.0399,1.33,0.797,wells_fargo_bank,0.0,0,0.0
265,300060004,2017-01-25,47620355,48750000,TX,0.039,1.28,0.797,keybank,0.0,1129645,0.0
266,10064682,2017-01-25,47587784,49975000,FL,0.0388,1.35,0.735,cwcapital,0.0,2387216,0.0
267,300911005,2017-01-25,47563870,48000000,VA,0.0352,1.7,0.602,keybank,0.0,436130,0.0
268,30309860,2017-01-25,47380000,47380000,NV,0.026887,1.81,0.596,"berkeley_point_capital,_llc",0.0,0,0.0
269,30305784,2017-01-25,47377792,49360000,VA,0.029237,1.53,0.751,"berkeley_point_capital,_llc",0.0,1982208,0.0
270,46100006,2017-01-25,47371522,47800000,CA,0.0359,1.26,0.713,midland_loan_services,0.0,428478,0.0
271,10081454,2017-01-25,47234482,47796000,AZ,0.0371,1.32,0.688,midland_loan_services,0.0,561518,0.0
272,304901105,2017-01-25,47200000,47200000,IL,0.0359,1.26,0.787,wells_fargo_bank,0.0,0,0.0
273,501164331,2017-01-25,47162285,48900000,MD,0.0387,1.592,0.525,berkadia,0.0,1737715,0.0
274,10086985,2017-01-25,47000000,47000000,MD,0.0466,1.26,0.759,wells_fargo_bank,0.0,0,0.0
275,304901106,2017-01-25,47000000,47000000,IL,0.0359,1.25,0.797,wells_fargo_bank,0.0,0,0.0
276,501164338,2017-01-25,46988681,48720000,MD,0.0387,1.501,0.482,berkadia,0.0,1731319,0.0
277,10061541,2017-01-25,46985196,52000000,WA,0.0406,1.251,0.645,wells_fargo_bank,0.0,5014804,0.0
278,301451004,2017-01-25,46965182,49500000,VA,0.0349,1.28,0.798,cwcapital,0.0,2534818,0.0
279,300060003,2017-01-25,46963410,49000000,FL,0.0389,1.31,0.666,keybank,0.0,2036590,0.0
280,10057850,2017-01-25,46875000,46875000,NY,0.0441,1.33,0.75,cwcapital,0.0,0,0.0
281,300340004,2017-01-25,46785652,47700000,MD,0.0384,1.29,0.75,keybank,0.0,914348,0.0
282,300911006,2017-01-25,46750000,46750000,IL,0.0321,2.74,0.485,keybank,0.0,0,0.0
283,968699421,2017-01-25,46744997,50500000,NY,0.0617,1.08,0.612,freddie_mac,0.0,3755003,0.0
284,30310276,2017-01-25,46720000,46720000,FL,0.028137,1.56,0.691,wells_fargo_bank,0.0,0,0.0
285,300340005,2017-01-25,46720000,46720000,CA,0.0369,1.35,0.49,keybank,0.0,0,0.0
286,10098001,2017-01-25,46702000,46702000,CA,0.0353,1.9,0.641,wells_fargo_bank,0.0,0,0.0
287,10096998,2017-01-25,46500000,46500000,CO,0.026937,1.63,0.735,keybank,0.0,0,0.0
288,10102156,2017-01-25,46500000,46500000,CO,0.0387,1.38,0.714,cwcapital,0.0,0,0.0
289,304901107,2017-01-25,46440000,46440000,TX,0.0378,1.25,0.77,wells_fargo_bank,0.0,0,0.0
290,10064722,2017-01-25,46436465,6825000,MD,0.0399,1.75,0.593,cwcapital,0.0,-39611465,0.0
291,302841107,2017-01-25,46410000,46410000,GA,0.025237,1.64,0.787,midland_loan_services,0.0,0,0.0
292,10093641,2017-01-25,46400000,46400000,CO,0.0403,1.26,0.8,wells_fargo_bank,0.0,0,0.0
293,301961001,2017-01-25,46305699,49975000,IL,0.032837,1.87,0.685,wells_fargo_bank,0.0,3669301,0.0
294,10098666,2017-01-25,46265000,46265000,FL,0.0384,1.32,0.798,wells_fargo_bank,0.0,0,0.0
295,10063070,2017-01-25,46240897,48050000,MI,0.0355,1.49,0.723,wells_fargo_bank,0.0,1809103,0.0
296,10096474,2017-01-25,46150000,46150000,CO,0.0382,1.97,0.645,wells_fargo_bank,0.0,0,1.0
297,10074265,2017-01-25,46129367,49000000,TX,0.0361,1.29,0.775,wells_fargo_bank,0.0,2870633,0.0
298,302521002,2017-01-25,46123835,47600000,VA,0.0383,1.36,0.699,wells_fargo_bank,0.0,1476165,0.0
299,670100001,2017-01-25,46040000,46040000,NY,0.0503,2.07,0.585,wells_fargo_bank,0.0,0,0.0
300,10057471,2017-01-25,45823545,49950000,CA,0.0335,1.39,0.679,wells_fargo_bank,0.0,4126455,0.0
301,304611006,2017-01-25,45791000,45791000,PA,0.0425,1.25,0.715,wells_fargo_bank,0.0,0,0.0
302,10102894,2017-01-25,45680000,45680000,TX,0.0382,1.29,0.8,midland_loan_services,0.0,0,0.0
303,504139525,2017-01-25,45677033,50981000,CO,0.0589,1.26,0.563,freddie_mac,0.0,5303967,0.0
304,301901003,2017-01-25,45654856,48200000,TN,0.0436,1.26,0.789,wells_fargo_bank,0.0,2545144,0.0
305,30310454,2017-01-25,45640000,22820000,NC,0.029637,1.82,0.7,keybank,0.0,-22820000,0.0
306,10098002,2017-01-25,45600000,45600000,CO,0.0391,1.26,0.8,wells_fargo_bank,0.0,0,0.0
307,10063203,2017-01-25,45579275,47905000,MD,0.0379,1.255,0.737,midland_loan_services,0.0,2325725,0.0
308,300911007,2017-01-25,45551635,46167000,NY,0.037,1.3,0.747,keybank,0.0,615365,1.0
309,30309064,2017-01-25,45525000,45525000,VA,0.026137,1.5,0.73,trimont,0.0,0,0.0
310,10073936,2017-01-25,45500776,47300000,AZ,0.0372,1.3,0.691,wells_fargo_bank,0.0,1799224,0.0
311,30308284,2017-01-25,45500000,45500000,WA,0.0325,2.49,0.67,wells_fargo_bank,0.0,0,0.0
312,304221005,2017-01-25,45500000,45500000,MA,0.0363,1.26,0.748,cwcapital,0.0,0,0.0
313,30310453,2017-01-25,45470000,22735000,CA,0.029637,1.83,0.7,keybank,0.0,-22735000,0.0
314,456000005,2017-01-25,45204368,48200000,NC,0.0534,1.33,0.758,keybank,0.0,2995632,0.0
315,10060759,2017-01-25,45184405,49950000,VA,0.0433,1.77,0.424,keybank,0.0,4765595,0.0
316,504141244,2017-01-25,45131188,49500000,TX,0.0546,1.26,0.714,freddie_mac,0.0,4368812,0.0
317,10064683,2017-01-25,45122966,10575000,SC,0.0399,1.38,0.708,cwcapital,0.0,-34547966,0.0
318,302781003,2017-01-25,45066831,47000000,WA,0.0414,1.54,0.594,keybank,0.0,1933169,0.0
319,10052956,2017-01-25,45060000,45060000,CA,0.0555,1.828,0.594,wells_fargo_bank,0.0,0,0.0
320,300340006,2017-01-25,45050000,45050000,TX,0.0369,1.41,0.617,keybank,0.0,0,0.0
321,10063209,2017-01-25,45029448,49620000,CA,0.0365,1.3,0.68,midland_loan_services,0.0,4590552,0.0
322,46100005,2017-01-25,45012816,49203000,MD,0.0379,1.4,0.731,midland_loan_services,0.0,4190184,0.0
323,30308555,2017-01-25,45000000,45000000,CO,0.025737,1.82,0.784,midland_loan_services,0.0,0,0.0
324,30268934,2017-01-25,45000000,45000000,TX,0.0579,1.611,0.615,keybank,0.0,0,0.0
325,10102157,2017-01-25,45000000,45000000,CO,0.0389,1.26,0.788,cwcapital,0.0,0,0.0
326,225110268,2017-01-25,44897251,50779000,AL,0.0605,1.2,0.775,wells_fargo_bank,0.0,5881749,0.0
327,10093642,2017-01-25,44846000,44846000,IL,0.0416,1.27,0.722,wells_fargo_bank,0.0,0,0.0
328,304221006,2017-01-25,44800000,44800000,NV,0.0388,1.3,0.7,cwcapital,0.0,0,0.0
329,714100004,2017-01-25,44784802,47226000,CT,0.0416,1.3,0.792,wells_fargo_bank_,0.0,2441198,0.0
330,30305801,2017-01-25,44759283,46540000,CA,0.029237,1.52,0.612,"berkeley_point_capital,_llc",0.0,1780717,0.0
331,456000007,2017-01-25,44600000,44600000,VA,0.0517,1.78,0.577,keybank,0.0,0,0.0
332,300340003,2017-01-25,44560814,48500000,SC,0.0419,1.34,0.778,keybank,0.0,3939186,0.0
333,30305787,2017-01-25,44554733,47490000,FL,0.029237,1.51,0.742,"berkeley_point_capital,_llc",0.0,2935267,0.0
334,30309065,2017-01-25,44526000,44526000,TX,0.025037,1.54,0.765,trimont,0.0,0,0.0
335,300060005,2017-01-25,44514339,46500000,MD,0.0374,1.3,0.616,keybank,0.0,1985661,0.0
336,10100819,2017-01-25,44437000,44437000,TX,0.0388,1.87,0.635,wells_fargo_bank,0.0,0,0.0
337,303681006,2017-01-25,44355790,46000000,NJ,0.0406,1.28,0.695,wells_fargo_bank,0.0,1644210,0.0
338,30308561,2017-01-25,44344000,44344000,CA,0.025637,1.59,0.8,midland_loan_services,0.0,0,0.0
339,30305780,2017-01-25,44315896,46170000,VA,0.029237,1.51,0.742,"berkeley_point_capital,_llc",0.0,1854104,0.0
340,10062326,2017-01-25,44276780,46000000,PA,0.0424,1.328,0.73,wells_fargo_bank,0.0,1723220,0.0
341,10098667,2017-01-25,44250000,44250000,OR,0.0381,1.25,0.75,wells_fargo_bank,0.0,0,0.0
342,301451005,2017-01-25,44249504,45975000,CO,0.0423,1.3,0.75,cwcapital,0.0,1725496,0.0
343,30310092,2017-01-25,44240709,46280000,FL,0.026737,1.87,0.64,cwcapital,0.0,2039291,0.0
344,30310447,2017-01-25,44170000,22085000,MA,0.029637,2.0,0.683,keybank,0.0,-22085000,0.0
345,304901108,2017-01-25,44132000,44132000,CO,0.0345,2.24,0.648,wells_fargo_bank,0.0,0,0.0
346,30305783,2017-01-25,44061538,45905000,VA,0.029237,1.51,0.768,"berkeley_point_capital,_llc",0.0,1843462,0.0
347,30310460,2017-01-25,44010000,22005000,NC,0.029637,1.82,0.7,keybank,0.0,-22005000,0.0
348,10102895,2017-01-25,44000000,44000000,IL,0.0366,1.65,0.71,midland_loan_services,0.0,0,0.0
349,304901109,2017-01-25,43996000,43996000,VA,0.0355,1.2,0.657,wells_fargo_bank,0.0,0,0.0
350,10082648,2017-01-25,43932939,44200000,CO,0.0467,1.25,0.795,wells_fargo_bank,0.0,267061,0.0
351,10073900,2017-01-25,43857307,44850000,NV,0.0341,1.62,0.6,wells_fargo_bank,0.0,992693,0.0
352,30308586,2017-01-25,43800000,43800000,TX,0.028737,3.24,0.494,midland_loan_services,0.0,0,0.0
353,10102158,2017-01-25,43789256,44951000,CA,0.0394,1.25,0.622,cwcapital,0.0,1161744,0.0
354,301961002,2017-01-25,43783653,47120000,NY,0.035037,1.73,0.574,wells_fargo_bank,0.0,3336347,0.0
355,30285048,2017-01-25,43735485,48750000,TX,0.0467,1.27,0.737,wells_fargo_bank,0.0,5014515,0.0
356,30305788,2017-01-25,43715052,46595000,FL,0.029237,1.51,0.74,"berkeley_point_capital,_llc",0.0,2879948,0.0
357,534370543,2017-01-25,43693034,48925000,CA,0.0611,1.3,0.568,freddie_mac,0.0,5231966,0.0
358,10098003,2017-01-25,43600000,43600000,GA,0.0401,1.33,0.8,wells_fargo_bank,0.0,0,0.0
359,10099792,2017-01-25,43500000,43500000,PA,0.046,1.25,0.777,wells_fargo_bank,0.0,0,0.0
360,30309843,2017-01-25,43500000,43500000,GA,0.025837,1.61,0.72,"berkeley_point_capital,_llc",0.0,0,0.0
361,302521003,2017-01-25,43500000,43500000,CA,0.0342,2.41,0.483,wells_fargo_bank,0.0,0,0.0
362,10093495,2017-01-25,43500000,43500000,WA,0.0373,2.02,0.685,wells_fargo_bank,0.0,0,0.0
364,10059175,2017-01-25,43480000,43480000,NY,0.0503,2.07,0.535,wells_fargo_bank,0.0,0,0.0
365,300060006,2017-01-25,43455733,43640000,MO,0.0387,1.26,0.798,keybank,0.0,184267,0.0
366,300651005,2017-01-25,43292758,44900000,TX,0.0383,1.3,0.799,cwcapital,0.0,1607242,0.0
367,860100002,2017-01-25,43269787,45000000,CA,0.0468,1.5,0.545,wells_fargo_bank,0.0,1730213,0.0
368,301901004,2017-01-25,43266991,45600000,IL,0.0437,1.29,0.781,wells_fargo_bank,0.0,2333009,0.0
369,889100003,2017-01-25,43260498,45750000,WA,0.0434,1.268,0.744,midland_loan_services,0.0,2489502,0.0
370,708066917,2017-01-25,43223287,47000000,OH,0.0365,1.29,0.775,cwcapital,0.0,3776713,0.0
371,304611008,2017-01-25,43200000,43200000,FL,0.0394,1.26,0.797,wells_fargo_bank,0.0,0,0.0
372,820107799,2017-01-25,43128696,44612000,CO,0.0345,1.4,0.74,wells_fargo_bank,0.0,1483304,0.0
373,10069508,2017-01-25,42919941,44000000,FL,0.0359,1.47,0.667,wells_fargo_bank,0.0,1080059,0.0
374,30310457,2017-01-25,42910000,21455000,WA,0.029637,1.58,0.625,keybank,0.0,-21455000,0.0
375,10100820,2017-01-25,42900000,42900000,CO,0.0329,2.48,0.65,wells_fargo_bank,0.0,0,0.0
376,303171005,2017-01-25,42840000,42840000,CO,0.04,1.36,0.799,cwcapital,0.0,0,0.0
377,34000002,2017-01-25,42749463,46410000,FL,0.0599,1.28,0.675,wells_fargo_bank,0.0,3660537,0.0
378,304991020,2017-01-25,42720000,42720000,FL,0.029037,1.58,0.784,c-iii_asset_management_llc,0.0,0,1.0
379,303681003,2017-01-25,42670000,42670000,GA,0.0412,1.33,0.716,wells_fargo_bank,0.0,0,0.0
380,30310451,2017-01-25,42570000,21285000,NC,0.029637,1.82,0.7,keybank,0.0,-21285000,0.0
381,30268849,2017-01-25,42538282,46000000,VA,0.0566,1.285,0.773,"berkeley_point_capital,_llc",0.0,3461718,0.0
382,708151973,2017-01-25,42525000,42525000,TX,0.0414,1.851,0.651,freddie_mac,0.0,0,0.0
383,833100005,2017-01-25,42500000,42500000,CO,0.0398,1.886,0.637,midland_loan_services,0.0,0,0.0
384,305161002,2017-01-25,42500000,42500000,TX,0.0399,1.39,0.712,midland_loan_services,0.0,0,0.0
385,10098668,2017-01-25,42450000,42450000,FL,0.038,1.3,0.741,wells_fargo_bank,0.0,0,0.0
386,303681007,2017-01-25,42368000,42368000,CA,0.0389,1.8,0.695,wells_fargo_bank,0.0,0,0.0
387,10102159,2017-01-25,42340000,42340000,PA,0.0406,1.25,0.789,cwcapital,0.0,0,0.0
388,30285057,2017-01-25,42266362,46846000,MD,0.0488,1.25,0.703,wells_fargo_bank,0.0,4579638,1.0
389,690100002,2017-01-25,42252998,44850000,FL,0.0513,1.36,0.655,cwcapital,0.0,2597002,1.0
390,10102160,2017-01-25,42124000,42124000,CA,0.0322,2.69,0.55,cwcapital,0.0,0,0.0
391,303681008,2017-01-25,42100000,42100000,CA,0.0428,1.25,0.774,wells_fargo_bank,0.0,0,0.0
392,669100003,2017-01-25,42040588,42675000,NY,0.0467,1.31,0.585,wells_fargo_bank,0.0,634412,0.0
393,305131005,2017-01-25,42000000,42000000,MD,0.0402,1.49,0.75,keybank,0.0,0,0.0
394,300651006,2017-01-25,42000000,42000000,GA,0.0391,1.36,0.687,cwcapital,0.0,0,0.0
395,300651007,2017-01-25,42000000,42000000,MD,0.0377,1.35,0.737,cwcapital,0.0,0,0.0
396,30309080,2017-01-25,41950000,41950000,GA,0.025037,1.56,0.705,trimont,0.0,0,0.0
397,10102161,2017-01-25,41830000,41830000,AZ,0.0388,1.25,0.798,cwcapital,0.0,0,0.0
398,30310304,2017-01-25,41800000,41800000,CO,0.029037,1.55,0.798,wells_fargo_bank,0.0,0,0.0
399,303681009,2017-01-25,41800000,41800000,PA,0.0357,1.25,0.8,wells_fargo_bank,0.0,0,0.0
400,501164324,2017-01-25,41631084,43165000,MD,0.0387,1.43,0.523,berkadia,0.0,1533916,0.0
401,10102896,2017-01-25,41580000,41580000,NH,0.0423,1.31,0.8,midland_loan_services,0.0,0,0.0
402,669100002,2017-01-25,41559856,44700000,MD,0.0443,1.26,0.758,wells_fargo_bank,0.0,3140144,0.0
403,30310415,2017-01-25,41550000,20775000,TX,0.029637,1.8,0.696,keybank,0.0,-20775000,0.0
404,300340007,2017-01-25,41483262,43200000,MI,0.0392,1.41,0.8,keybank,0.0,1716738,0.0
405,304611009,2017-01-25,41360000,41360000,CO,0.0359,1.25,0.8,wells_fargo_bank,0.0,0,0.0
406,301151003,2017-01-25,41317831,41876000,PA,0.037,1.37,0.76,wells_fargo_bank,0.0,558169,0.0
407,30283195,2017-01-25,41231782,44300000,PA,0.0451,1.28,0.792,cwcapital,0.0,3068218,0.0
408,305131006,2017-01-25,41200000,41200000,TX,0.0317,1.25,0.791,keybank,0.0,0,0.0
409,10099793,2017-01-25,41134000,41134000,FL,0.0465,1.3,0.712,wells_fargo_bank,0.0,0,0.0
410,30306585,2017-01-25,41086833,43940000,CA,0.031937,1.69,0.646,midland_loan_services,0.0,2853167,0.0
411,820108182,2017-01-25,41041000,41041000,CA,0.0349,1.99,0.7,wells_fargo_bank,0.0,0,0.0
412,304611010,2017-01-25,41000000,41000000,MD,0.0449,1.44,0.721,wells_fargo_bank,0.0,0,0.0
413,303171006,2017-01-25,40800000,40800000,CO,0.0384,1.29,0.768,cwcapital,0.0,0,0.0
414,10098669,2017-01-25,40800000,40800000,MO,0.0393,1.27,0.795,wells_fargo_bank,0.0,0,0.0
415,838100005,2017-01-25,40783853,41824000,MD,0.052,1.25,0.709,keybank,0.0,1040147,0.0
416,30309605,2017-01-25,40779000,40779000,TX,0.026537,1.51,0.783,keybank,0.0,0,0.0
417,10061546,2017-01-25,40745200,45094000,WA,0.0406,1.25,0.613,wells_fargo_bank,0.0,4348800,0.0
418,300501004,2017-01-25,40608262,43098000,TX,0.0353,1.25,0.736,midland_loan_services,0.0,2489738,1.0
419,30309590,2017-01-25,40560000,40560000,VA,0.026887,2.02,0.735,keybank,0.0,0,0.0
420,10093496,2017-01-25,40531229,41000000,CA,0.0385,1.26,0.699,wells_fargo_bank,0.0,468771,0.0
422,302521005,2017-01-25,40442000,40442000,CA,0.0368,2.07,0.629,wells_fargo_bank,0.0,0,0.0
423,304741003,2017-01-25,40350000,40350000,VA,0.0392,1.55,0.66,keybank,0.0,0,0.0
424,302521004,2017-01-25,40308987,41442000,VA,0.0395,1.25,0.715,wells_fargo_bank,0.0,1133013,1.0
425,457000006,2017-01-25,40203616,44850000,CA,0.0507,1.27,0.709,keybank,0.0,4646384,0.0
426,30268872,2017-01-25,40136451,45375000,IL,0.0544,1.356,0.733,"berkeley_point_capital,_llc",0.0,5238549,0.0
427,10064702,2017-01-25,40123784,26840000,VA,0.0407,1.3,0.8,cwcapital,0.0,-13283784,0.0
428,30309887,2017-01-25,40104000,40104000,TX,0.024737,1.53,0.8,"berkeley_point_capital,_llc",0.0,0,0.0
429,434000003,2017-01-25,40096474,43060000,CA,0.0512,1.25,0.657,cwcapital,0.0,2963526,0.0
430,305331004,2017-01-25,40080000,40080000,TX,0.0321,2.6,0.579,cwcapital,0.0,0,0.0
431,30309827,2017-01-25,40000000,40000000,TX,0.026637,1.54,0.78,"berkeley_point_capital,_llc",0.0,0,0.0
432,30310055,2017-01-25,40000000,40000000,UT,0.025937,3.34,0.687,cwcapital,0.0,0,0.0
433,30310416,2017-01-25,40000000,20000000,PA,0.029637,2.0,0.683,keybank,0.0,-20000000,0.0
434,10063191,2017-01-25,39987110,42250000,CA,0.038,1.256,0.65,midland_loan_services,0.0,2262890,0.0
435,30310427,2017-01-25,39940000,19970000,NC,0.029637,1.82,0.7,keybank,0.0,-19970000,1.0
436,501164286,2017-01-25,39938450,41410000,VA,0.0387,1.414,0.654,berkadia,0.0,1471550,0.0
437,305331005,2017-01-25,39912000,39912000,CA,0.0331,1.3,0.636,cwcapital,0.0,0,0.0
438,10060748,2017-01-25,39771086,40000000,NY,0.0493,1.34,0.657,keybank,0.0,228914,0.0
439,10100821,2017-01-25,39750000,39750000,FL,0.0378,1.31,0.749,wells_fargo_bank,0.0,0,0.0
440,10093643,2017-01-25,39750000,39750000,CO,0.0385,1.26,0.75,wells_fargo_bank,0.0,0,0.0
441,504149490,2017-01-25,39725915,44737000,VA,0.0585,1.31,0.638,freddie_mac,0.0,5011085,0.0
442,10059156,2017-01-25,39692120,43615000,DC,0.0506,1.26,0.647,wells_fargo_bank,0.0,3922880,0.0
443,30310317,2017-01-25,39685000,39685000,CA,0.029037,1.55,0.7,wells_fargo_bank,0.0,0,0.0
444,300340008,2017-01-25,39611000,39611000,CA,0.0369,1.3,0.55,keybank,0.0,0,0.0
445,651100003,2017-01-25,39584194,42642000,UT,0.0443,1.33,0.782,cwcapital,0.0,3057806,0.0
446,833100004,2017-01-25,39564813,43750000,VA,0.0379,1.347,0.71,midland_loan_services,0.0,4185187,0.0
447,10081398,2017-01-25,39500000,39500000,NY,0.0359,1.38,0.792,midland_loan_services,0.0,0,0.0
448,10059177,2017-01-25,39410000,39410000,NY,0.0503,2.07,0.523,wells_fargo_bank,0.0,0,0.0
449,301151004,2017-01-25,39400000,39400000,CA,0.0321,2.56,0.455,wells_fargo_bank,0.0,0,0.0
450,10096475,2017-01-25,39365000,39365000,GA,0.0393,1.25,0.683,wells_fargo_bank,0.0,0,0.0
451,10073966,2017-01-25,39274307,40900000,MD,0.0371,1.29,0.797,wells_fargo_bank,0.0,1625693,0.0
452,303841003,2017-01-25,39217660,39900000,AZ,0.0395,1.26,0.733,midland_loan_services,0.0,682340,0.0
453,10102897,2017-01-25,39204000,39204000,VA,0.0422,1.25,0.721,midland_loan_services,0.0,0,0.0
454,304991021,2017-01-25,39200000,39200000,CO,0.028237,1.48,0.8,c-iii_asset_management_llc,0.0,0,0.0
455,10091331,2017-01-25,39178757,41064000,CA,0.0393,1.25,0.598,"berkeley_point_capital,_llc",0.0,1885243,0.0
456,10096476,2017-01-25,39118000,39118000,NY,0.035,1.25,0.684,wells_fargo_bank,0.0,0,0.0
457,862100002,2017-01-25,39101880,41475000,TN,0.0464,1.38,0.696,wells_fargo_bank,0.0,2373120,0.0
458,10102162,2017-01-25,39097000,39097000,GA,0.038,1.9,0.648,cwcapital,0.0,0,0.0
459,300651008,2017-01-25,39085964,41430000,NV,0.0365,1.34,0.714,cwcapital,0.0,2344036,0.0
460,860100003,2017-01-25,39050352,41200000,WA,0.0499,1.25,0.665,wells_fargo_bank,0.0,2149648,0.0
461,862100003,2017-01-25,39048243,41380000,GA,0.0485,1.29,0.761,wells_fargo_bank,0.0,2331757,0.0
462,30308562,2017-01-25,39007489,39208000,CT,0.029337,1.58,0.784,midland_loan_services,0.0,200511,0.0
463,10093644,2017-01-25,39000000,39000000,CA,0.0383,2.63,0.481,wells_fargo_bank,0.0,0,0.0
464,820102787,2017-01-25,38934575,40820000,VA,0.0425,1.251,0.8,keybank,0.0,1885425,0.0
465,838100004,2017-01-25,38915099,41827000,FL,0.0516,1.3,0.683,keybank,0.0,2911901,0.0
466,10082649,2017-01-25,38850167,39375000,NJ,0.037,1.3,0.75,wells_fargo_bank,0.0,524833,0.0
467,10073888,2017-01-25,38700365,42350000,CA,0.0418,1.55,0.597,wells_fargo_bank,0.0,3649635,0.0
468,10102163,2017-01-25,38700000,38700000,VA,0.0349,2.4,0.516,cwcapital,0.0,0,0.0
469,305331006,2017-01-25,38675000,38675000,MA,0.0306,2.52,0.635,cwcapital,0.0,0,0.0
470,10093645,2017-01-25,38674000,38674000,CO,0.0393,1.25,0.789,wells_fargo_bank,0.0,0,0.0
471,10099794,2017-01-25,38662444,40000000,NY,0.042,1.63,0.456,wells_fargo_bank,0.0,1337556,0.0
472,714100005,2017-01-25,38583251,40530000,FL,0.0367,1.26,0.766,wells_fargo_bank_,0.0,1946749,1.0
473,708151965,2017-01-25,38542000,38542000,TX,0.0414,1.851,0.651,freddie_mac,0.0,0,0.0
474,30310068,2017-01-25,38500000,38500000,HI,0.026737,1.53,0.726,cwcapital,0.0,0,0.0
475,10073920,2017-01-25,38464645,40000000,PA,0.0367,1.42,0.796,wells_fargo_bank,0.0,1535355,0.0
476,10073919,2017-01-25,38412938,40000000,CA,0.0372,1.29,0.752,wells_fargo_bank,0.0,1587062,0.0
477,10102898,2017-01-25,38400000,38400000,VA,0.0349,2.43,0.517,midland_loan_services,0.0,0,0.0
478,10062961,2017-01-25,38371379,40500000,NJ,0.0453,1.499,0.669,torchlight,0.0,2128621,0.0
479,302841109,2017-01-25,38350000,38350000,FL,0.025237,1.56,0.779,midland_loan_services,0.0,0,0.0
480,305131007,2017-01-25,38350000,38350000,CA,0.0391,1.92,0.65,keybank,0.0,0,0.0
481,302841110,2017-01-25,38285000,38285000,TX,0.022937,4.12,0.65,midland_loan_services,0.0,0,0.0
482,10060783,2017-01-25,38267790,39761000,TX,0.0444,1.25,0.718,keybank,0.0,1493210,1.0
483,30309081,2017-01-25,38250000,38250000,MD,0.027737,1.47,0.797,trimont,0.0,0,0.0
484,300651009,2017-01-25,38225666,41500000,NJ,0.0321,1.79,0.488,cwcapital,0.0,3274334,1.0
485,304991022,2017-01-25,38200000,38200000,GA,0.024137,1.56,0.698,c-iii_asset_management_llc,0.0,0,0.0
486,300501005,2017-01-25,38187000,38187000,TN,0.0333,2.25,0.625,midland_loan_services,0.0,0,0.0
487,300651010,2017-01-25,38185934,41368000,MD,0.0352,1.34,0.784,cwcapital,0.0,3182066,0.0
488,30304089,2017-01-25,38159329,39860000,CA,0.0394,1.25,0.76,midland_loan_services,0.0,1700671,0.0
489,10073722,2017-01-25,38157850,39960000,TX,0.0402,1.51,0.605,wells_fargo_bank,0.0,1802150,0.0
490,10099795,2017-01-25,38125000,38125000,FL,0.0445,1.25,0.73,wells_fargo_bank,0.0,0,0.0
491,303171007,2017-01-25,38058000,38058000,MI,0.0441,1.25,0.789,cwcapital,0.0,0,0.0
492,30304069,2017-01-25,38048587,40000000,NJ,0.0298,5.0,0.182,midland_loan_services,0.0,1951413,0.0
493,10062950,2017-01-25,38009487,40800000,OH,0.0482,1.35,0.781,torchlight,0.0,2790513,0.0
