,loan_id,dlq_status_text,distributiondate,actual_balance,original_note_amount,state,note_rate,dscr_(ncf)
5748,305131045,100,01/25/2017,4844313,4950000,FL,0.0433,1.719
5749,10081419,100,01/25/2017,4844177,5000000,CA,0.0352,4.79
5750,30308313,100,01/25/2017,4843740,5300000,TX,0.0312,2.73
5751,708561209,100,01/25/2017,4836585,4950000,IL,0.0396,1.17
5752,708235247,100,01/25/2017,4836000,4836000,TX,0.0429,2.93
5753,838100063,100,01/25/2017,4834401,5262000,TX,0.0562,2.149
5754,330033201,100,01/25/2017,4833265,5000000,TN,0.0655,1.2
5755,10064723,100,01/25/2017,4830281,5250000,NC,0.0439,1.43
5756,30310434,100,01/25/2017,4830000,2415000,FL,0.029637,-0.99
5757,501164285,100,01/25/2017,4829688,5000000,MD,0.0387,0.482
5758,330030601,100,01/25/2017,4825069,5000000,TX,0.0728,1.91
5759,301561070,100,01/25/2017,4824976,5000000,AL,0.0481,1.674
5760,10061501,100,01/25/2017,4816455,5300000,MD,0.04177,3.0
5761,303841083,100,01/25/2017,4812459,4893000,FL,0.037,2.126
5762,10064088,100,01/25/2017,4809340,5500000,MD,0.0594,2.56
5763,302521073,100,01/25/2017,4808469,5040000,AZ,0.0465,2.349
5764,300591080,100,01/25/2017,4806766,5200000,MN,0.0375,1.4
5765,820100602,100,01/25/2017,4806377,5250000,IL,0.0522,2.426
5766,838100066,100,01/25/2017,4805564,5075000,UT,0.0542,1.818
5767,291000029,100,01/25/2017,4804192,5000000,TX,0.04,2.43
5768,10061542,100,01/25/2017,4800098,5280000,KS,0.0431,1.89
5769,708235573,100,01/25/2017,4800000,4800000,NC,0.044,1.82
5770,708642632,100,01/25/2017,4800000,4800000,CA,0.0375,1.23
5771,708564968,100,01/25/2017,4800000,4800000,NY,0.0319,1.96
5772,10098734,100,01/25/2017,4800000,4800000,KS,0.0395,2.43
5773,302781087,100,01/25/2017,4799542,5000000,WI,0.0446,1.864
5774,10093717,100,01/25/2017,4799119,5000000,VA,0.0386,1.88
5775,302781088,100,01/25/2017,4794202,5000000,CA,0.0432,2.952
5776,708642640,100,01/25/2017,4790000,4790000,CA,0.0375,1.24
5777,30268909,100,01/25/2017,4789015,5400000,CA,0.0525,3.91
5778,10064089,100,01/25/2017,4786796,5038000,PA,0.0574,1.55
5779,303841084,200,01/25/2017,4804521,4865000,GA,0.0411,1.779
5780,650100067,100,01/25/2017,4780358,5325000,PA,0.048,1.718
5781,10093718,100,01/25/2017,4778852,4875000,TX,0.0438,1.86
5782,10073695,100,01/25/2017,4757661,5120000,OH,0.0463,1.55
5783,434000062,100,01/25/2017,4756637,5261000,MA,0.0551,1.669
5784,10059127,100,01/25/2017,4755851,5023000,NC,0.0558,1.8
5785,10060789,100,01/25/2017,4752146,5182000,MI,0.0513,1.96
5786,708242308,100,01/25/2017,4750000,4750000,FL,0.0461,1.62
5787,305161091,100,01/25/2017,4750000,4750000,GA,0.0454,1.693
5788,10060805,100,01/25/2017,4747916,5000000,NC,0.0517,2.17
5789,708644333,100,01/25/2017,4746648,2425000,TX,0.0434,1.53
5790,33000058,100,01/25/2017,4745675,5360000,TX,0.0611,1.515
5791,838100064,100,01/25/2017,4745457,5200000,CO,0.0512,1.251
5792,303681068,100,01/25/2017,4740895,5000000,NJ,0.0365,1.541
5793,708245706,100,01/25/2017,4738000,2369000,TX,0.0462,2.2
5794,708234135,100,01/25/2017,4737529,4800000,CA,0.0317,3.19
5795,10081420,100,01/25/2017,4736020,4800000,DE,0.037,2.33
5796,708233333,100,01/25/2017,4733511,4791000,NC,0.036,1.72
5797,10082715,100,01/25/2017,4733126,4900000,IN,0.0513,1.58
5798,708561802,100,01/25/2017,4727645,4760000,CA,0.0294,2.13
5799,303171072,100,01/25/2017,4725000,4725000,AZ,0.0458,2.354
5800,10073907,100,01/25/2017,4725000,4725000,CA,0.0385,2.37
5801,708234933,100,01/25/2017,4720000,4720000,FL,0.0444,1.45
5802,300501070,100,01/25/2017,4720000,4720000,NY,0.0357,2.692
5803,302781089,100,01/25/2017,4719497,4917000,AZ,0.0445,1.427
5804,932414664,100,01/25/2017,4719205,4800000,TX,0.0484,1.56
5805,10099809,100,01/25/2017,4718531,5930000,WI,0.0489,2.74
5806,838100065,100,01/25/2017,4714683,5200000,CA,0.0485,1.25
5807,889100060,100,01/25/2017,4713217,5200000,CA,0.0464,1.275
5808,10102965,100,01/25/2017,4700000,4700000,WA,0.042,2.15
5809,10091398,100,01/25/2017,4698073,4913000,LA,0.0506,1.54
5810,708576885,100,01/25/2017,4697300,2360000,NY,0.032,2.5
5811,304741026,100,01/25/2017,4697000,4697000,OR,0.0454,2.567
5812,301561071,100,01/25/2017,4691984,5021000,NE,0.0359,1.899
5813,932414990,100,01/25/2017,4680000,4680000,FL,0.0478,1.47
5814,304221080,100,01/25/2017,4680000,4680000,TN,0.0356,2.43
5815,300911080,100,01/25/2017,4680000,4680000,MA,0.0368,2.413
5816,708235506,100,01/25/2017,4676000,4676000,NC,0.0433,1.54
5817,10082716,100,01/25/2017,4675277,4860000,SC,0.0474,1.8
5818,10061544,100,01/25/2017,4669555,5700000,WI,0.0401,3.11
5819,10073783,100,01/25/2017,4668663,4800000,FL,0.0449,2.65
5820,10060764,100,01/25/2017,4652998,5060000,LA,0.053,0.25
5821,10093720,100,01/25/2017,4650000,4650000,CA,0.0395,2.68
5822,10093541,100,01/25/2017,4644614,4870000,TX,0.0461,1.6
5823,10093541,100,01/25/2017,4644614,4870000,MI,0.0461,1.6
5824,330024501,100,01/25/2017,4642708,4900000,CA,0.0741,1.17
5825,303841085,100,01/25/2017,4627304,4646000,CA,0.0411,2.278
5826,10084830,100,01/25/2017,4626000,4626000,WI,0.0394,3.94
5827,10084830,100,01/25/2017,4626000,4626000,TX,0.0394,3.94
5828,10091399,100,01/25/2017,4625178,4825000,AZ,0.0465,2.66
5829,300501067,100,01/25/2017,4625155,5000000,MD,0.0338,1.66
5830,708555594,100,01/25/2017,4621000,4621000,CA,0.0387,1.64
5831,708559832,100,01/25/2017,4617031,4757000,CA,0.0292,1.26
5832,300651072,100,01/25/2017,4615081,4870000,GA,0.0393,1.36
5833,304611077,100,01/25/2017,4615000,4615000,TN,0.0356,3.503
5834,300591082,100,01/25/2017,4613863,4999000,CA,0.0364,6.57
5835,10093719,100,01/25/2017,4613580,4800000,OH,0.0426,1.73
5836,670100071,100,01/25/2017,4613250,5075000,TX,0.0529,2.114
5837,30285013,100,01/25/2017,4608488,5150000,CA,0.0454,3.23
5838,303171071,100,01/25/2017,4606803,4800000,CT,0.0385,4.072
5839,860100068,100,01/25/2017,4600752,5000000,AR,0.0553,1.953
5840,708239471,100,01/25/2017,4600000,4600000,PA,0.0387,2.13
5841,708248012,100,01/25/2017,4600000,2300000,DC,0.0421,1.37
5842,714100069,100,01/25/2017,4597786,5025000,MI,0.038,2.517
5843,670100072,100,01/25/2017,4597386,5080000,MO,0.0513,2.089
5844,932338291,100,01/25/2017,4595000,4595000,NC,0.0453,2.29
5845,10060762,100,01/25/2017,4594824,5000000,MD,0.0545,2.5
5846,304221081,100,01/25/2017,4591000,4591000,RI,0.0411,2.8
5847,708564801,100,01/25/2017,4589389,4620000,IL,0.0308,3.55
5848,708248098,100,01/25/2017,4588496,2305000,CA,0.0336,1.2
5849,860100067,100,01/25/2017,4584124,5025000,CA,0.0501,2.801
5850,10072999,100,01/25/2017,4581786,5000000,FL,0.0458,1.43
5851,304611078,100,01/25/2017,4575000,4575000,TX,0.0381,2.535
5852,300340074,100,01/25/2017,4573846,5000000,NC,0.0342,4.248
5853,10098735,100,01/25/2017,4573248,4725000,WA,0.0419,1.7
5854,10098062,100,01/25/2017,4567364,4900000,VA,0.0345,1.71
5855,10062306,100,01/25/2017,4566942,5000000,GA,0.0459,3.25
5856,10059122,100,01/25/2017,4566449,5100000,SC,0.0457,2.53
5857,304611076,100,01/25/2017,4566117,4700000,NY,0.0373,2.004
5858,300060074,100,01/25/2017,4561726,5000000,TX,0.0338,4.27
5859,838100067,100,01/25/2017,4560195,4800000,TX,0.0536,1.357
5860,708073441,100,01/25/2017,4560115,2444000,GA,0.0444,2.17
5861,860100069,100,01/25/2017,4559576,4950000,TX,0.0578,1.911
5862,30283186,100,01/25/2017,4558431,5100000,WI,0.0476,2.69
5863,708576540,100,01/25/2017,4555647,2289000,CA,0.0312,2.21
5864,304991071,100,01/25/2017,4555000,4555000,CA,0.029837,2.581
5865,300501069,100,01/25/2017,4554893,4940000,GA,0.0395,2.959
5866,300060073,100,01/25/2017,4553106,5000000,CO,0.0313,7.21
5867,670100070,100,01/25/2017,4552701,5093000,AZ,0.0476,2.925
5868,30304036,100,01/25/2017,4550859,4950000,OH,0.0388,1.48
5869,305131046,100,01/25/2017,4550000,4550000,OR,0.039,2.569
5870,10096538,100,01/25/2017,4550000,4550000,MI,0.0397,3.13
5871,10073922,100,01/25/2017,4548480,4900000,FL,0.0418,1.95
5872,17000027,100,01/25/2017,4546599,5069000,KS,0.057,1.413
5873,10060785,100,01/25/2017,4545009,5000000,CA,0.0451,2.25
5874,300340075,100,01/25/2017,4542608,4950000,NC,0.0363,3.812
5875,651100068,100,01/25/2017,4536013,5000000,MS,0.0544,1.57
5876,708238661,100,01/25/2017,4535000,4535000,CA,0.0376,1.89
5877,714100070,100,01/25/2017,4533623,5000000,TX,0.0312,5.034
5878,434000063,100,01/25/2017,4532543,4993000,CA,0.0589,1.564
5879,304741027,100,01/25/2017,4531000,4531000,OR,0.0454,1.056
5880,10064688,100,01/25/2017,4519389,24200000,TX,0.0467,1.21
5881,820100441,100,01/25/2017,4519193,4968000,MA,0.0533,2.329
5882,10064700,100,01/25/2017,4517541,24000000,NV,0.0422,1.78
5883,17000070,100,01/25/2017,4517084,5000000,FL,0.058,2.231
5884,708639216,100,01/25/2017,4515983,2340000,NV,0.0408,1.46
5885,30283179,100,01/25/2017,4514392,5016000,WI,0.0511,1.96
5886,708488242,100,01/25/2017,4511050,4582500,CA,0.0342,2.7
5887,10060804,100,01/25/2017,4509463,4907000,PA,0.0535,2.03
5888,456000054,100,01/25/2017,4504994,4998000,CA,0.0535,1.703
5889,708577733,100,01/25/2017,4504073,2300000,IL,0.0331,1.86
5890,708577024,100,01/25/2017,4502968,2295000,GA,0.0458,1.55
5891,30283194,100,01/25/2017,4502452,5000000,CO,0.0522,2.0
5892,932336019,100,01/25/2017,4500000,4500000,IN,0.0403,2.62
5893,932337953,100,01/25/2017,4500000,4500000,TX,0.0452,1.41
5894,708241050,100,01/25/2017,4500000,4500000,TX,0.0428,2.18
5895,708245897,100,01/25/2017,4500000,4500000,TX,0.047,1.25
5896,305161093,100,01/25/2017,4500000,4500000,FL,0.0395,1.937
5897,10096539,100,01/25/2017,4500000,4500000,IN,0.0416,3.38
5898,10093542,100,01/25/2017,4500000,4500000,DC,0.0378,1.97
5899,10093542,100,01/25/2017,4500000,4500000,MD,0.0378,4.26
5900,300701085,100,01/25/2017,4500000,4500000,MA,0.0356,6.757
5901,10102966,100,01/25/2017,4500000,4500000,OK,0.0406,2.44
5902,10102967,100,01/25/2017,4500000,4500000,CO,0.0455,2.13
5903,10102232,100,01/25/2017,4500000,4500000,TN,0.0356,1.71
5904,10098063,100,01/25/2017,4494219,4650000,OH,0.0419,2.15
5905,708235042,100,01/25/2017,4492756,4620000,FL,0.0418,1.71
5906,10087058,100,01/25/2017,4491980,4700000,AZ,0.0448,3.71
5907,708577067,100,01/25/2017,4493114,2250000,NY,0.0366,2.13
5908,708639372,100,01/25/2017,4485061,2325000,TX,0.0401,1.55
5909,303171073,100,01/25/2017,4480000,4480000,TN,0.0427,3.31
5910,10061481,100,01/25/2017,4479844,4877000,IN,0.0494,1.21
5911,330030801,100,01/25/2017,4477995,4678350,CA,0.0599,1.29
5912,824100068,100,01/25/2017,4473598,4687000,GA,0.0449,2.876
5913,708117546,100,01/25/2017,4467489,4620000,FL,0.0471,1.77
5914,650100069,100,01/25/2017,4463262,4975000,OH,0.0467,1.868
5915,305161092,100,01/25/2017,4462075,4560000,OH,0.043,1.497
5916,10091400,100,01/25/2017,4462000,4462000,MA,0.0424,3.05
5917,457000055,100,01/25/2017,4461530,4975000,VA,0.0501,3.568
5918,301151067,100,01/25/2017,4457763,4745000,GA,0.0433,1.788
5919,301151068,100,01/25/2017,4457759,4500000,FL,0.0335,2.842
5920,708555403,100,01/25/2017,4455716,4500000,WA,0.031,2.09
5921,17000071,100,01/25/2017,4455260,5000000,CA,0.0523,2.447
5922,10081477,100,01/25/2017,4453899,4775000,WI,0.0387,1.87
5923,457000056,100,01/25/2017,4450220,4900000,FL,0.0575,1.771
5924,291000016,100,01/25/2017,4450037,4480000,CA,0.0417,2.497
5925,708239447,100,01/25/2017,4444000,4444000,NY,0.0428,2.35
5926,708313361,100,01/25/2017,4438495,4706000,VA,0.0453,1.35
5927,300060075,100,01/25/2017,4438075,4628000,CA,0.0396,1.51
5928,708206840,100,01/25/2017,4437484,2310000,MA,0.0473,1.33
5929,10062278,100,01/25/2017,4434351,4804000,PA,0.0505,1.81
5930,708225454,100,01/25/2017,4433756,4500000,UT,0.0429,-0.31
5931,820103801,100,01/25/2017,4432798,4826000,MD,0.0369,2.272
5932,10062979,100,01/25/2017,4432516,4870000,GA,0.0468,1.315
5933,708109055,100,01/25/2017,4432365,2305000,TX,0.0486,1.58
5934,30309884,100,01/25/2017,4422787,4430000,MI,0.030137,3.13
5935,708556361,100,01/25/2017,4421872,4550000,MA,0.0348,1.44
5936,10099811,100,01/25/2017,4420000,4420000,TN,0.0405,2.42
5937,10060744,100,01/25/2017,4418843,4800000,PA,0.0556,1.32
5938,30268916,100,01/25/2017,4414983,4932000,PA,0.0569,2.15
5939,456000057,100,01/25/2017,4414090,4900000,CA,0.0532,1.804
5940,708491561,100,01/25/2017,4413822,4480000,NY,0.0315,2.4
5941,16000073,100,01/25/2017,4411960,4737000,CA,0.0545,2.029
5942,10060775,100,01/25/2017,4410929,4640000,CA,0.0502,1.19
5943,300701084,100,01/25/2017,4405929,4713000,MD,0.0432,1.377
5944,10081462,100,01/25/2017,4400005,4725000,TN,0.0374,2.17
5945,10093543,100,01/25/2017,4400000,4400000,WI,0.0378,1.28
5946,10093543,100,01/25/2017,4400000,4400000,MD,0.0378,2.92
5947,10093544,100,01/25/2017,4400000,4400000,WA,0.0378,3.24
5948,10093544,100,01/25/2017,4400000,4400000,MD,0.0378,3.29
5949,10087059,100,01/25/2017,4398531,4593000,OH,0.0523,1.77
5950,300591083,100,01/25/2017,4390769,4762000,PA,0.0395,2.3
5951,10062313,100,01/25/2017,4380174,4797000,NY,0.0436,1.86
5952,708248861,100,01/25/2017,4379039,2200000,CA,0.0325,2.63
5953,30285011,100,01/25/2017,4374483,4700000,TX,0.0438,3.13
5954,304741028,100,01/25/2017,4373000,4373000,OR,0.0454,1.554
5955,302781090,100,01/25/2017,4370985,4550000,CA,0.0419,1.922
5956,708558216,100,01/25/2017,4367593,4500000,CA,0.0292,2.25
5957,10073018,100,01/25/2017,4354827,4900000,OH,0.0405,1.21
5958,300591084,100,01/25/2017,4354491,4600000,AL,0.0382,1.71
5959,10099810,100,01/25/2017,4349322,5475000,NE,0.0482,2.45
5960,302521075,100,01/25/2017,4349196,4545000,GA,0.0514,2.293
5961,304611079,100,01/25/2017,4347929,4500000,NY,0.0336,1.68
5962,303681069,100,01/25/2017,4340362,4500000,WA,0.0433,1.529
5963,10098064,100,01/25/2017,4340000,4340000,MA,0.0379,2.43
5964,302521074,100,01/25/2017,4333725,4545000,FL,0.0403,2.397
5965,690100069,100,01/25/2017,4328961,4800000,NE,0.0477,2.138
5966,820104715,100,01/25/2017,4324985,4620000,CA,0.0403,1.123
5967,457000059,100,01/25/2017,4324032,4600000,NY,0.0563,2.45
5968,824100069,100,01/25/2017,4323561,4735000,NJ,0.0436,1.345
5969,10061496,100,01/25/2017,4322694,4700000,TX,0.0502,1.76
5970,305161094,100,01/25/2017,4322684,4420000,WA,0.0417,1.688
5971,17000072,100,01/25/2017,4311828,4750000,VA,0.0605,2.117
5972,708577342,100,01/25/2017,4306436,2200000,IL,0.0399,1.42
5973,10085058,100,01/25/2017,4305000,4305000,TX,0.0486,3.23
5974,10073678,100,01/25/2017,4300672,4700000,MN,0.0449,2.63
5975,10091401,100,01/25/2017,4300000,4300000,OR,0.0415,3.31
5976,304611080,100,01/25/2017,4300000,4300000,CT,0.0376,2.954
5977,708643922,100,01/25/2017,4292352,2200000,PA,0.0393,1.27
5978,305161095,100,01/25/2017,4290411,4387000,WA,0.0417,1.715
5979,301151069,100,01/25/2017,4288413,4470000,OH,0.0439,1.65
5980,30310129,100,01/25/2017,4286003,4450000,TX,0.025237,3.05
5981,300501071,100,01/25/2017,4283000,4283000,NY,0.0357,2.793
5982,300591085,100,01/25/2017,4282795,4440000,FL,0.0389,1.76
5983,689100070,100,01/25/2017,4279708,4531000,PA,0.0536,1.28
5984,434000065,100,01/25/2017,4277367,4750000,CA,0.0547,2.457
5985,456000058,100,01/25/2017,4276882,4725000,FL,0.0557,2.155
5986,820106088,100,01/25/2017,4271016,4480000,VA,0.0472,1.292
5987,304221082,100,01/25/2017,4269549,4400000,OR,0.0379,1.97
5988,17000074,100,01/25/2017,4263651,4725000,PA,0.0574,1.768
5989,304741054,100,01/25/2017,4261865,4442000,MI,0.0476,1.91
5990,46100070,100,01/25/2017,4259847,4619000,NY,0.0432,0.634
5991,708247644,100,01/25/2017,4256250,4256250,TX,0.0438,1.71
5992,30288537,100,01/25/2017,4255860,4392000,CO,0.0438,1.25
5993,10087061,100,01/25/2017,4250000,4250000,NY,0.0419,1.17
5994,304901166,100,01/25/2017,4247933,4320000,NC,0.0408,2.387
5995,940973243,100,01/25/2017,4246346,4250000,IL,0.0586,1.35
5996,10054679,100,01/25/2017,4244390,4700000,PA,0.0604,1.68
5997,304901167,100,01/25/2017,4240000,4240000,PA,0.0384,2.708
5998,304901165,100,01/25/2017,4238746,4383000,GA,0.0376,2.071
5999,304741058,100,01/25/2017,4236920,4416000,IN,0.0476,3.206
6000,833100053,100,01/25/2017,4234560,4385000,CO,0.0428,2.091
6001,300501072,100,01/25/2017,4208000,4208000,NY,0.0357,2.973
6002,10087060,100,01/25/2017,4205258,4400000,AZ,0.0448,2.34
6003,433000066,100,01/25/2017,4201550,4500000,CA,0.0542,1.32
6004,818100063,100,01/25/2017,4201366,4612000,TX,0.0432,2.497
6005,932337503,100,01/25/2017,4200000,4200000,CO,0.0442,1.46
6006,10098737,100,01/25/2017,4200000,4200000,MA,0.0386,2.45
6007,303171074,100,01/25/2017,4199514,4282000,WA,0.045,1.892
6008,708639399,100,01/25/2017,4204781,2175000,NC,0.0436,1.48
6009,824100070,100,01/25/2017,4198481,4600000,WI,0.0423,2.153
6010,30268967,100,01/25/2017,4197829,4700000,CO,0.0574,1.272
6011,534386458,100,01/25/2017,4197496,4875000,IL,0.0587,0.961
6012,714100071,100,01/25/2017,4195361,4400000,CA,0.0385,1.836
6013,932412580,100,01/25/2017,4195000,4195000,PA,0.0388,1.84
6014,708577385,100,01/25/2017,4186452,2100000,WA,0.0321,3.39
6015,708313914,100,01/25/2017,4184908,2200000,MD,0.0533,1.46
6016,689100030,100,01/25/2017,4180000,4180000,WI,0.0399,3.658
6017,302781091,100,01/25/2017,4178243,4350000,TX,0.0436,1.773
6018,10098736,100,01/25/2017,4177955,4300000,CA,0.043,1.4
6019,10081439,100,01/25/2017,4174819,4447000,NY,0.044,1.64
6020,300060076,100,01/25/2017,4171070,4350000,FL,0.0373,4.25
6021,862100064,100,01/25/2017,4170815,4570000,SC,0.0484,2.051
6022,10102234,100,01/25/2017,4160000,4160000,NH,0.0377,3.13
6023,10059174,100,01/25/2017,4150000,4150000,NY,0.0503,2.4
6024,10098065,100,01/25/2017,4147720,4300000,IL,0.0411,1.6
6025,30310082,100,01/25/2017,4146000,4146000,FL,0.029137,5.83
6026,860100070,100,01/25/2017,4145634,4500000,NE,0.0569,2.104
6027,708237851,100,01/25/2017,4144906,4250000,TX,0.0355,1.61
6028,824100071,100,01/25/2017,4141337,4500000,TX,0.0506,1.585
6029,10073709,100,01/25/2017,4139205,4525000,OK,0.0447,1.82
6030,838100068,100,01/25/2017,4135675,4500000,CT,0.0564,1.567
6031,10064726,100,01/25/2017,4134314,4675000,TX,0.0421,2.32
6032,30310083,100,01/25/2017,4134000,4134000,MI,0.028637,1.36
6033,291000038,100,01/25/2017,4132000,4132000,CA,0.0408,2.59
6034,302521076,100,01/25/2017,4128211,4320000,IN,0.0428,1.586
6035,10102233,100,01/25/2017,4127176,4257000,NY,0.0392,2.42
6036,10081482,100,01/25/2017,4125904,4417000,MD,0.04128,1.94
6037,932335969,100,01/25/2017,4120000,4120000,NM,0.0413,1.61
6038,30284993,100,01/25/2017,4118190,4600000,CA,0.0466,1.67
6039,301151070,100,01/25/2017,4115803,4300000,OH,0.043,1.97
6040,940996324,100,01/25/2017,4112535,4537500,CA,0.0573,1.891
6041,10061484,100,01/25/2017,4112468,4500000,AR,0.0472,2.45
6042,10096540,100,01/25/2017,4105000,4105000,MN,0.0439,2.03
6043,302781095,100,01/25/2017,4105000,4105000,MA,0.0424,2.654
6044,708236340,100,01/25/2017,4100000,4100000,CA,0.0389,1.94
6045,708242782,100,01/25/2017,4100000,4100000,CO,0.0389,1.95
6046,302781094,100,01/25/2017,4097957,4129000,CA,0.0447,1.628
6047,10100835,100,01/25/2017,4095624,4240000,WA,0.0432,1.86
6048,305131047,100,01/25/2017,4095000,4095000,GA,0.0388,2.426
6049,708575285,100,01/25/2017,4089127,2100000,WA,0.0319,1.36
6050,30310130,100,01/25/2017,4088656,4237500,IN,0.031137,2.08
6051,708644309,100,01/25/2017,4088129,2100000,CA,0.0314,1.57
6052,301151072,100,01/25/2017,4087778,4143000,NJ,0.037,1.961
6053,30310312,100,01/25/2017,4078476,4237000,GA,0.030537,1.66
6054,708573789,100,01/25/2017,4073728,2080000,IN,0.0448,1.49
6055,10061527,100,01/25/2017,4070330,4275000,CA,0.0489,1.64
6056,30283187,100,01/25/2017,4068063,4500000,NY,0.0525,2.05
6057,300340077,100,01/25/2017,4062384,4420000,NC,0.0386,1.562
6058,304221084,100,01/25/2017,4061000,4061000,AZ,0.0399,1.02
6059,303841086,100,01/25/2017,4053300,4222000,CA,0.0389,1.666
6060,304221083,100,01/25/2017,4052095,4200000,NY,0.0339,1.65
6061,889100061,100,01/25/2017,4049664,4450000,TX,0.0437,2.52
6062,670100074,100,01/25/2017,4047280,4500000,TX,0.048,2.864
6063,10085056,100,01/25/2017,4032606,4350000,TX,0.0436,4.0
6064,10085057,100,01/25/2017,4031102,4345000,TX,0.0443,3.59
6065,708240208,100,01/25/2017,4024677,4064000,CA,0.0319,1.93
6066,304741029,100,01/25/2017,4023000,4023000,OR,0.0454,1.228
6067,302521077,100,01/25/2017,4022724,4145000,CA,0.0434,1.601
6068,302781092,100,01/25/2017,4021388,4200000,NM,0.0451,1.009
6069,833100054,100,01/25/2017,4016784,4400000,NC,0.04448,1.139
6070,30308314,100,01/25/2017,4012598,4218000,FL,0.0396,2.61
6071,302781096,100,01/25/2017,4011000,4011000,MA,0.0424,2.924
6072,302781093,100,01/25/2017,4005936,4170000,CA,0.0419,1.901
6073,10093722,100,01/25/2017,4000000,4000000,NY,0.0353,3.13
6074,10062980,100,01/25/2017,3996151,4410000,VA,0.0433,2.66
6075,301151071,100,01/25/2017,3991641,4165000,MA,0.0426,1.662
6076,824100072,100,01/25/2017,3989886,4275000,TX,0.0435,1.972
6077,301901084,100,01/25/2017,3988930,4200000,VA,0.0463,1.525
6078,708578225,100,01/25/2017,3987906,2035000,MA,0.0391,1.2
6079,708245951,100,01/25/2017,3987659,4075000,TX,0.0431,2.05
6080,820100436,100,01/25/2017,3983539,4201000,CA,0.0555,1.587
6081,708562019,100,01/25/2017,3975209,4000000,NV,0.0344,2.94
6082,30283217,100,01/25/2017,3974235,4404000,ID,0.0525,1.58
6083,10062276,100,01/25/2017,3971365,4350000,OH,0.0435,2.73
6084,33000059,100,01/25/2017,3968457,4500000,MI,0.0579,3.638
6085,10059111,100,01/25/2017,3961412,4175000,CA,0.0561,1.47
6086,708639305,100,01/25/2017,3961328,2052600,NV,0.0408,1.61
6087,708237533,100,01/25/2017,3959260,4000000,TX,0.0377,1.07
6088,305161096,100,01/25/2017,3944094,4041000,CA,0.0433,1.414
6089,708249175,100,01/25/2017,3937353,1975000,CA,0.0325,2.07
6090,708225276,100,01/25/2017,3930943,4000000,NY,0.039,2.46
6091,10074257,100,01/25/2017,3926000,3926000,MA,0.0374,2.83
6092,10081421,100,01/25/2017,3921834,4200000,TX,0.041,1.96
6093,10074274,100,01/25/2017,3919436,4250000,TN,0.0371,2.68
6094,860100071,100,01/25/2017,3918332,4256000,NY,0.0565,1.3
6095,708577202,100,01/25/2017,3917668,2000000,CA,0.0416,1.98
6096,10059104,100,01/25/2017,3912475,4275000,CA,0.0568,1.25
6097,818100064,100,01/25/2017,3911168,4300000,AL,0.0434,2.24
6098,708577245,100,01/25/2017,3910000,1955000,CA,0.0427,1.99
6099,10081434,100,01/25/2017,3906617,4100000,CA,0.0395,1.55
6100,708355684,100,01/25/2017,3905179,2031000,NC,0.0485,1.59
6101,708574556,100,01/25/2017,3898000,1949000,NY,0.0339,2.62
6102,708560148,100,01/25/2017,3897195,3990000,IL,0.0388,1.81
6103,932412815,100,01/25/2017,3892178,3908000,OH,0.0408,2.39
6104,10064691,100,01/25/2017,3888441,4250000,OH,0.0403,2.63
6105,833100055,100,01/25/2017,3887356,4275000,CA,0.0411,1.609
6106,301561072,100,01/25/2017,3883319,4100000,OR,0.045,2.799
6107,708236774,100,01/25/2017,3882213,3920000,NY,0.0321,2.34
6108,708555802,100,01/25/2017,3880800,3880800,MO,0.0451,2.2
6109,30310314,100,01/25/2017,3880000,3880000,GA,0.031337,3.07
6110,30268911,100,01/25/2017,3879377,4350000,MD,0.0551,2.13
6111,434000068,100,01/25/2017,3873892,4250000,MI,0.062,1.91
6112,303841087,100,01/25/2017,3872438,4037000,PA,0.0378,1.264
6113,305161097,100,01/25/2017,3872351,4000000,OR,0.0339,2.492
6114,10093721,100,01/25/2017,3871675,4025000,PA,0.0415,1.42
6115,10102968,100,01/25/2017,3869324,4000000,TX,0.038,3.33
6116,303681070,100,01/25/2017,3869078,4006000,WI,0.043,1.072
6117,457000061,100,01/25/2017,3866679,4300000,TX,0.0532,2.281
6118,10073766,100,01/25/2017,3852486,4200000,TX,0.0396,2.62
6119,300911082,100,01/25/2017,3850503,4125000,WA,0.0393,2.263
6120,10082717,100,01/25/2017,3848016,3900000,NJ,0.037,2.24
6121,708249132,100,01/25/2017,3848000,1924000,CA,0.0353,2.07
6122,10062295,100,01/25/2017,3840049,4200000,OH,0.0444,1.96
6123,433000067,100,01/25/2017,3836516,4263000,NY,0.0527,1.708
6124,10082855,100,01/25/2017,3835889,4000000,MI,0.0488,1.84
6125,434000020,100,01/25/2017,3834427,4275000,KS,0.057,0.894
6126,456000062,100,01/25/2017,3833717,4273000,WA,0.0495,1.183
6127,838100069,100,01/25/2017,3833131,4200000,TN,0.0531,2.74
6128,708639267,100,01/25/2017,3831844,1980000,OH,0.0501,1.39
6129,708225306,100,01/25/2017,3830000,3830000,CA,0.0363,2.17
6130,708242146,100,01/25/2017,3828000,3828000,NY,0.0415,1.82
6131,10085059,100,01/25/2017,3823171,4125000,TX,0.0434,3.72
6132,300911083,100,01/25/2017,3817407,4087000,OR,0.0398,1.956
6133,10102235,100,01/25/2017,3817212,3970000,ME,0.043,1.35
6134,10073664,100,01/25/2017,3815282,4200000,GA,0.0405,3.071
